,data,campeonato,times,tempo,placar,chutesnogolgolcasa,chutesnogolvisitante,chutesforagolcasa,chutesforagolvisitante,escanteioscasa,escanteiosvisitante,ataquesperigososcasa,ataquesperigososvisitante,possecasa,possevisitante,pi2casa,pi2visitante,pi1casa,pi1visitante,home_back,home_lay,away_back,away_lay,draw_back,draw_lay,o15_back,o15_lay,u15_back,u15_lay,o25_back,o25_lay,u25_back,u25_lay,o35_back,o35_lay,u35_back,u35_lay,o45_back,o45_lay,u45_back,u45_lay,goleadacasa_back,goleadacasa_lay,goleadafora_back,goleadafora_lay,outroempate_back,outroempate_lay
0,09/01/2020,Brazilian Sao Paulo Youth Cup - BR,Ferroviaria SP U20 x Palmeiras U20,70,1x0,3,4,4,10,2,7,33,55,35,65,5,11,17,43,1.61,1.65,9.4,9.6,3.45,3.7,1.65,1.67,2.48,2.52,4.2,4.5,1.28,1.32,15,26.0,1.05,1.07,65,,1.01,1.02,160,440.0,170,,17.5,
1,09/01/2020,Brazilian Sao Paulo Youth Cup - BR,Ferroviaria SP U20 x Palmeiras U20,80,1x0,3,4,4,10,2,9,35,66,33,67,2,11,7,13,1.37,1.39,18.0,27.0,3.9,4.7,1.04,2.2,1.8,1.89,7.0,,1.11,1.13,38,,,1.02,200,,,1.01,220,,270,,7.6,
2,09/01/2020,Brazilian Sao Paulo Youth Cup - BR,Ferroviaria SP U20 x Palmeiras U20,90,1x0,4,4,4,10,3,9,39,69,37,63,4,3,17,13,1.11,1.13,50.0,,8.8,11.5,5.3,6.0,1.2,1.23,44.0,100.0,1.01,1.02,500,,,1.01,1000,,,1.01,260,,1000,,1000.0,
3,09/01/2020,Brazilian Sao Paulo Youth Cup - BR,Ferroviaria SP U20 x Palmeiras U20,FT,1x0,4,4,4,10,3,9,39,69,37,63,4,3,17,13,1.11,1.13,50.0,,8.8,11.5,5.3,6.0,1.2,1.23,44.0,100.0,1.01,1.02,500,,,1.01,1000,,,1.01,260,,1000,,1000.0,
